"Jan 15, 2010", GSW vs MIL,3,34,Missed,56-48
"Jan 15, 2010", GSW vs MIL,2,3,Missed,64-60
"Jan 15, 2010", GSW vs MIL,2,0,Made,77-73
"Jan 15, 2010", GSW vs MIL,2,11,Missed,79-84
"Jan 15, 2010", GSW vs MIL,3,25,Made,86-92
"Jan 15, 2010", GSW vs MIL,2,17,Missed,88-96
"Jan 15, 2010", GSW vs MIL,2,17,Missed,98-103
"Jan 15, 2010", GSW vs MIL,3,26,Missed,104-113
"Jan 18, 2010", GSW vs CHI,2,2,Made,2-2
"Jan 18, 2010", GSW vs CHI,2,6,Missed,9-6
"Jan 18, 2010", GSW vs CHI,3,28,Missed,19-12
"Jan 18, 2010", GSW vs CHI,2,17,Missed,25-15
"Jan 18, 2010", GSW vs CHI,2,2,Missed,31-22
"Jan 18, 2010", GSW vs CHI,3,27,Made,36-25
"Jan 18, 2010", GSW vs CHI,2,22,Missed,36-25
"Jan 18, 2010", GSW vs CHI,3,26,Missed,38-32
"Jan 18, 2010", GSW vs CHI,2,11,Missed,47-49
"Jan 18, 2010", GSW vs CHI,3,27,Made,50-49
"Jan 18, 2010", GSW vs CHI,2,20,Made,59-57
"Jan 18, 2010", GSW vs CHI,3,23,Made,66-60
"Jan 18, 2010", GSW vs CHI,2,9,Made,78-79
"Jan 18, 2010", GSW vs CHI,3,27,Made,81-79
"Jan 18, 2010", GSW vs CHI,2,19,Missed,83-79
"Jan 18, 2010", GSW vs CHI,2,18,Made,85-81
"Jan 18, 2010", GSW vs CHI,3,27,Made,106-90
"Jan 18, 2010", GSW vs CHI,3,27,Missed,114-95
"Jan 20, 2010", GSW vs DEN,2,21,Made,16-20
"Jan 20, 2010", GSW vs DEN,2,20,Missed,23-30
"Jan 20, 2010", GSW vs DEN,3,28,Missed,25-30
"Jan 20, 2010", GSW vs DEN,2,19,Missed,28-34
"Jan 20, 2010", GSW vs DEN,3,27,Missed,43-45
"Jan 20, 2010", GSW vs DEN,3,27,Missed,51-53
"Jan 20, 2010", GSW vs DEN,2,3,Missed,55-57
"Jan 20, 2010", GSW vs DEN,3,23,Made,62-63
"Jan 20, 2010", GSW vs DEN,2,14,Made,68-63
"Jan 20, 2010", GSW vs DEN,2,18,Missed,73-71
"Jan 20, 2010", GSW vs DEN,3,26,Missed,86-85
"Jan 20, 2010", GSW vs DEN,2,17,Made,88-85
"Jan 20, 2010", GSW vs DEN,2,20,Missed,88-86
"Jan 20, 2010", GSW vs DEN,2,1,Missed,95-94
"Jan 20, 2010", GSW vs DEN,3,26,Missed,95-97
"Jan 20, 2010", GSW vs DEN,3,23,Made,98-99
"Jan 20, 2010", GSW vs DEN,3,27,Made,114-113
"Jan 22, 2010", GSW vs NJN,2,20,Made,4-6
"Jan 22, 2010", GSW vs NJN,2,18,Made,10-8
"Jan 22, 2010", GSW vs NJN,2,6,Made,15-10
"Jan 22, 2010", GSW vs NJN,3,25,Made,18-14
"Jan 22, 2010", GSW vs NJN,3,27,Made,36-23
"Jan 22, 2010", GSW vs NJN,2,20,Missed,42-27
"Jan 22, 2010", GSW vs NJN,2,6,Missed,54-44
"Jan 22, 2010", GSW vs NJN,2,11,Made,61-46
"Jan 22, 2010", GSW vs NJN,3,27,Made,64-48
"Jan 22, 2010", GSW vs NJN,2,19,Missed,64-48
"Jan 22, 2010", GSW vs NJN,2,6,Made,68-55
"Jan 22, 2010", GSW vs NJN,3,28,Missed,78-63
"Jan 22, 2010", GSW vs NJN,3,23,Missed,82-65
"Jan 22, 2010", GSW vs NJN,2,3,Made,84-65
"Jan 22, 2010", GSW vs NJN,3,27,Missed,90-67
"Jan 22, 2010", GSW vs NJN,2,1,Made,94-68
"Jan 22, 2010", GSW vs NJN,2,16,Missed,94-71
